,Seq1,Seq2,Seq3,Seq4,Seq5,Seq6,Seq7,Seq8,Seq9,Seq10,Seq11,Seq12,Seq13,Seq14,Seq15,Seq16,Seq17,Seq18,Seq19,Seq20,Seq21,Seq22,Seq23,Seq24,Seq25,Seq26,Seq27,Seq28,Seq29,Seq30,Seq31,Seq32,Seq33,Seq34,Seq35,Seq36,Seq37,Seq38,Seq39,Seq40,Seq41,Seq42,Seq43,Seq44,Seq45,Seq46,Seq47,Seq48,Seq49,Seq50,Seq51,Seq52,Seq53,Seq54,Seq55,Seq56,Seq57,Seq58,Seq59,Seq60,Seq61,Seq62,Seq63,Seq64,Seq65,Seq66,Seq67,Seq68,Seq69,Seq70,Seq71,Seq72,Seq73,Seq74,Seq75,Seq76,Seq77,Seq78,Seq79,Seq80,Seq81,Seq82,Seq83,Seq84,Seq85,Seq86,Seq87,Seq88,Seq89,Seq90,Seq91,Seq92,Seq93,Seq94,Seq95,Seq96,Seq97,Seq98,Seq99,Seq100,Seq101,Seq102,Seq103,Seq104,Seq105,Seq106,Seq107,Seq108,Seq109,Seq110,Seq111,Seq112,Seq113,Seq114,Seq115,Seq116,Seq117,Seq118,Seq119,Seq120,Seq121,Seq122,Seq123,Seq124,Seq125,Seq126,Seq127,Seq128,Seq129,Seq130,Seq131,Seq132,Seq133,Seq134,Seq135,Seq136,Seq137,Seq138,Seq139,Seq140,Seq141,Seq142,Seq143,Seq144,Seq145,Seq146,Seq147,Seq148,Seq149,Seq150,Seq151,Seq152,Seq153,Seq154,Seq155,Seq156,Seq157,Seq158,Seq159,Seq160,Seq161,Seq162,Seq163,Seq164,Seq165,Seq166,Seq167,Seq168,Seq169,Seq170,Seq171,Seq172,Seq173,Seq174,Seq175,Seq176,Seq177,Seq178,Seq179,Seq180,Seq181,Seq182,Seq183,Seq184,Seq185,Seq186,Seq187,Seq188,Seq189,Seq190,Seq191,Seq192,Seq193,Seq194,Seq195,Seq196,Seq197,Seq198,Seq199,Seq200
Sample34,-18.30864433,30.63783464,94.98339344,-16.67199116,-7.928343202,0.214312522,31.15595037,30.29654383,124.6360655,36.37448711,145.1117793,12.44791172,-2.817146946,-3.083429181,36.24903139,-2.419800039,29.11004046,33.63851554,12.96558648,47.49121314,18.41535392,35.53796566,44.8590036,1.378421291,34.09617052,36.81220125,11.3264615,26.63889729,46.74945256,59.658069,11.36468605,22.46924071,29.97166746,51.27189816,25.76986189,44.66548483,19.75869014,14.04939778,70.1375244,23.62298313,76.70568348,26.58553107,43.06242753,54.13627025,51.40695219,31.87436169,23.73838217,82.79889198,37.45576407,70.10886581,41.55805861,80.20319775,71.44413197,52.48070322,71.31274632,49.3400886,51.96254956,69.57994046,77.59206399,53.19871384,38.99967427,36.7947197,80.78361429,51.56611143,88.94195335,95.11087059,83.27258159,42.02679212,99.17319491,83.1114691,61.04127978,96.56227758,44.47409819,48.776362,60.86867369,69.35062189,57.42177898,51.48170077,71.92992646,91.76597854,66.58936291,68.99956897,52.19607004,91.77832378,80.34577288,82.09784586,73.63395818,101.1535135,101.0559052,85.34051831,69.00673131,58.05391878,97.48145386,103.8887113,91.07507044,67.43991911,113.3826569,59.70269932,76.79948187,59.07246421,71.32113447,111.1450135,95.14365923,70.71667037,97.86369059,90.18441187,104.0785776,81.34598537,66.98648895,64.6,95.18648895,67.54598537,74.67857761,57.78441187,114.0636906,104.3166704,89.74365923,93.74501354,85.12113447,88.47246421,92.39948187,95.70269932,62.9826569,87.23991911,109.6750704,69.08871126,75.88145386,67.65391878,108.0067313,59.54051831,106.4559052,88.5535135,86.23395818,109.0978459,104.9457729,74.37832378,73.19607004,94.79956897,106.1893629,79.16597854,52.72992646,94.08170077,50.22177898,63.35062189,95.66867369,55.376362,78.07409819,50.96227758,86.84127978,55.5114691,92.57319491,81.62679212,83.87258159,44.71087059,69.14195335,94.16611143,40.58361429,92.5947197,63.59967427,78.99871384,39.79206399,54.57994046,51.96254956,45.1400886,46.11274632,41.08070322,57.04413197,83.20319775,32.55805861,26.90886581,38.65576407,31.79889198,41.13838217,27.07436169,34.00695219,42.13627025,70.66242753,23.58553107,16.70568348,29.02298313,62.3375244,51.84939778,46.75869014,59.06548483,18.56986189,12.87189816,60.57166746,66.86924071,34.16468605,65.058069,34.74945256,48.23889729,62.3264615,56.01220125,55.69617052,30.17842129,58.0590036,54.13796566,-0.18464608,-2.308786859
Sample35,133.0088854,37.55800423,145.0062446,4.653584247,29,4.745468062,20.0899638,40.83346174,135.7759355,142.717358,49.6577008,48.19693491,41.33503008,26.67195506,119.8076775,35.14216374,18.67537917,-0.792712282,36.13785206,25.66703347,39.19479181,59.92108541,9.245871041,58.16910383,32.69073719,43.21072273,44.72901017,55.24554729,30.36027978,40.2731512,56.18410284,46.89307362,53.2,28.90481583,49.60745226,36.10783755,43.60589702,25.30155281,39.39472379,69.68532538,23.17326937,61.85846375,35.14081252,51.02021548,49.49656805,60.569761,67.43968027,28.10620668,58.96921573,32.22857726,27.68415522,29.73580734,71.98338484,87.82673209,68.86568628,89.50007704,50.72972608,35.9544468,42.17404386,91.5883128,79.19703955,86.6,56.19695954,69.58767253,82.97188186,44.74931839,50.91970043,79.28273326,79.43810854,74.78550381,53.32458196,85.25499069,75.776362,101.0883118,65.79043916,92.88232639,80.96353821,81.03362168,84.09210592,68.53850194,77.57230267,101.592983,95.6,81.79279338,56.570786,51.73338469,84.67998127,78.60995378,103.722668,71.81747944,68.69373513,65.55077641,70.78794153,100.0045688,107.6,96.57358417,64.52468158,91.25266808,98.15693955,96.63691662,65.09204937,68.32182217,81.12575836,98.10342482,61.05443631,77.37845945,112.2752163,69.74448725,84.78611379,96.2,106.3861138,100.9444872,97.27521626,101.3784594,118.6544363,98.10342482,96.12575836,91.72182217,74.09204937,105.6369166,110.7569396,72.65266808,84.92468158,100.1735842,68.6,93.40456879,92.38794153,93.15077641,92.09373513,100.0174794,106.722668,95.40995378,61.27998127,56.53338469,109.970786,91.39279338,73.4,75.192983,51.17230267,105.7385019,66.69210592,48.63362168,91.76353821,89.28232639,69.39043916,58.48831175,61.976362,73.25499069,94.12458196,74.78550381,41.03810854,75.68273326,87.51970043,83.14931839,96.77188186,59.98767253,53.79695954,68.6,36.59703955,53.1883128,57.77404386,85.1544468,51.32972608,35.50007704,66.46568628,60.82673209,30.58338484,84.93580734,49.28415522,68.22857726,37.96921573,59.30620668,59.03968027,49.169761,66.89656805,20.42021548,21.34081252,25.25846375,62.77326937,61.28532538,48.39472379,27.70155281,37.60589702,45.10783755,71.80745226,38.50481583,66.4,24.09307362,38.18410284,63.0731512,27.36027978,21.04554729,19.52901017,33.61072273,3.290737193,11.36910383,33.24587104,37.72108541,8.594791808,43.06703347
Sample36,-14.68143954,2.470268211,19.02113875,7.971150682,21.52028189,139.2685095,43.21580997,-2.637841225,30.70753067,44.8518995,33.1952382,2.937518769,-5.721287812,16.21878842,27.35771634,137.8954637,5.231997102,3.767281862,46.70128206,34.43396042,43.76527827,41.69519548,31.82367036,59.75065967,31.87611845,47.8,27.1222558,43.0428354,46.96168633,56.27875402,21.19398169,67.70731025,62.01867818,49.12802142,59.63527321,63.54036404,66.84322141,64.14376976,18.84193029,70.13762079,19.43075546,37.12124478,35.00899524,34.09390922,70.9758847,38.2548151,38.53058901,49.60308995,47.47219611,68.13778005,74.99970846,81.25784178,32.31203397,43.96213208,55.60797595,64.24939783,86.08622197,80.31826422,39.74533162,37.56722192,68.38372313,39.79461304,44.1996587,74.99861593,69.19122875,66.97722881,97.7563349,49.32825227,50.09267211,49.04927094,88.19770997,45.73763459,73.46867369,100.5904392,67.10252532,93.0045084,84.69594612,47.57637719,99.84532109,93.90227771,79.54672729,84.97813034,100.5959278,78.99954129,53.78837366,90.96180965,92.11921682,77.65994678,96.18333674,76.28871126,80.9753845,110.2426627,108.8898471,82.91623719,76.12113447,84.30384635,111.0636906,58,85.31212734,87.99945055,93.661378,117.8973539,98.9068634,91.28943819,85.44466094,112.5721701,73.07166386,72.54290371,87.5857172,106.2,101.9857172,100.1429037,104.8716639,96.97217009,101.6446609,82.28943819,104.9068634,118.4973539,99.061378,66.39945055,109.3121273,109.6,90.06369059,68.70384635,63.52113447,70.91623719,84.28984708,106.6426627,105.5753845,88.88871126,104.5833367,76.45994678,89.71921682,105.9618097,98.78837366,81.39954129,67.59592779,51.37813034,101.1467273,99.30227771,108.2453211,80.57637719,54.09594612,105.6045084,52.70252532,67.59043916,87.86867369,48.73763459,53.39770997,43.04927094,64.49267211,62.52825227,46.7563349,82.57722881,81.79122875,85.79861593,69.9996587,38.59461304,36.58372313,68.16722192,58.34533162,46.71826422,75.88622197,87.64939783,80.20797595,63.16213208,73.71203397,59.65784178,56.39970846,46.53778005,48.67219611,49.00308995,59.53058901,79.0548151,51.1758847,33.49390922,54.20899524,42.52124478,74.03075546,21.53762079,36.84193029,53.94376976,66.24322141,42.54036404,45.23527321,55.72802142,65.01867818,43.70731025,42.79398169,67.67875402,49.36168633,6.442835397,58.9222558,61,25.27611845,55.55065967,3.023670364,60.29519548,19.16527827,17.03396042
Sample37,104.120317,9.974561162,29.52800884,2.280639599,-6.9675677,10.18336507,38.13341528,36.08255955,5.830773673,40.37803259,19.72431037,41.06958016,99.41381416,15.95698355,-1.100941522,0.440008003,54.17980004,13.11840132,29.05577732,14.99189223,29.72670888,25.86018868,60.99229154,57.72297583,18.45219828,18.17991393,50.30607601,29.03063592,9.553543042,63.87474475,19.19418624,64.51181046,62.42755795,41.74136681,27.0531725,21.36290771,69.6705023,21.37588305,71.47897358,27.37969417,76.87796155,37.57368877,26.46678497,35.15715523,48.04470026,53.12931627,36.61089468,50.68932188,45.56447895,69.2362414,62.30447886,84.76905474,41.22982598,67.28664258,88.53934736,70.78777547,39.23175403,65.27110173,75.70562832,59.73513417,39.5594098,91.97823532,92.19137995,40.19860142,57.79964539,79.5942449,55.18211971,99.76297566,88.53650406,88.10238101,57.06026672,44.00980486,48.95062189,73.68232639,48.6045084,86.51673888,93.21856904,62.70952988,92.78913172,70.6568638,59.91219406,107.9545689,66.58341331,103.7981309,58.79810431,80.98269591,62.9512485,112.7030865,98.83751759,83.75383415,76.45131581,92.52923188,76.78684438,89.82341154,60.83819165,93.63044738,65.79945055,109.9444872,112.6648632,100.3599097,82.02898921,108.0715016,74.68689008,114.474647,112.2343194,69.16551446,78.86790367,70.54122727,80.1852973,75.4,90.3852973,80.14122727,113.0679037,102.7655145,93.03431945,106.674647,65.68689008,69.07150161,113.2289892,113.5599097,76.06486323,85.34448725,113.1994506,103.2304474,89.63819165,82.62341154,95.98684438,57.12923188,81.25131581,84.35383415,79.03751759,93.50308654,71.3512485,70.18269591,106.7981043,109.1981309,98.98341331,109.7545689,76.71219406,86.2568638,57.38913172,51.90952988,95.01856904,94.31673888,55.8045084,94.08232639,51.35062189,96.20980486,43.86026672,52.70238101,42.93650406,87.16297566,68.98211971,62.1942449,82.39964539,65.39860142,62.79137995,60.17823532,55.7594098,53.13513417,80.50562832,91.67110173,65.03175403,75.58777547,78.93934736,63.08664258,42.42982598,63.16905474,34.10447886,49.4362414,53.36447895,81.88932188,49.81089468,54.92931627,28.84470026,30.95715523,36.06678497,34.57368877,76.87796155,51.97969417,39.07897358,20.77588305,16.8705023,29.16290771,69.6531725,60.94136681,48.62755795,62.11181046,41.39418624,14.07474475,61.15354304,65.03063592,8.306076014,63.17991393,62.25219828,28.92297583,37.59229154,19.86018868,21.32670888,28.79189223
Sample38,1.51409218,84.47081865,37.02678892,33.78198344,23.93638203,-7.510036202,-2.357292866,36.99458969,98.94558833,-6.104320899,39.24483721,-2.406963015,102.7402518,52.28645411,28.63161531,9.775705774,11.91869478,37.46055044,9.001239677,41.74072815,13.2789802,20.8159588,29.55162548,41.88594027,30.8188616,11.95034626,9.280349307,59.40882397,29.73572158,36.66099145,45.38458083,30.70643472,53.82649584,41.54470445,40.0609983,52.9753124,37.08757899,68.59772731,55.10568348,47.61137034,26.9147073,53.01561008,60.5139906,50.60975674,76.70281213,57.19305589,32.88038245,25.96468125,49.04583646,40.32372674,51.39822488,65.46919752,31.5365048,48.6,89.05952916,91.11493067,80.56603488,76.01266364,60.05462981,42.2917368,89.32377805,37.35053648,66.37178394,97.78728058,46.99677429,82,81.59667907,60.18651856,66.96921053,71.34443135,85.9118409,79.47108187,53.82177898,89.96353821,78.69594612,87.81856904,68.13095244,71.83262026,107.9230743,62.40179376,109.2682347,111.12183,103.3619888,87.18809692,64.39951691,56.59558847,63.77562928,81.73893597,106.2847856,86.41243724,96.52113447,75.41010774,107.6785776,90.12575836,111.5508621,94.55310334,104.5317043,74.88590027,104.6149457,93.5181207,95.59473725,94.64414631,83.46574441,80.65898034,71.82336146,107.3584597,62.46391695,90.13944949,100.984852,87.8,70.98485196,110.5394495,82.86391695,79.75845972,94.62336146,86.65898034,84.66574441,84.44414631,63.19473725,69.5181207,92.61494574,104.2859003,63.1317043,61.55310334,92.35086208,82.32575836,87.87857761,71.81010774,101.3211345,102.6124372,106.2847856,82.93893597,90.77562928,78.79558847,58.39951691,87.18809692,72.76198879,96.12182998,107.4682347,52.20179376,96.52307431,65.83262026,101.7309524,47.61856904,50.49594612,77.96353821,104.821779,68.67108187,98.5118409,102.5444314,66.36921053,82.38651856,95.99667907,60.4,66.79677429,65.38728058,83.17178394,70.35053648,58.72377805,41.0917368,40.25462981,57.41266364,43.96603488,79.71493067,78.25952916,90,35.1365048,69.66919752,64.59822488,68.52372674,62.84583646,70.96468125,53.28038245,73.39305589,53.90281213,44.00975674,73.1139906,62.01561008,62.3147073,76.41137034,55.10568348,22.39772731,67.08757899,39.1753124,32.8609983,44.54470445,52.62649584,27.10643472,34.58458083,64.86099145,43.53572158,38.40882397,56.08034931,64.75034626,27.2188616,10.08594027,33.15162548,51.4159588,54.6789802,38.14072815
Sample39,116.7998239,89.55897728,38.51741407,93.87511571,24.83206297,46.18823593,-6.856385995,42.69817588,135.2518995,9.204762013,-4.843260233,23.70780825,-1.142057939,140.6071149,20.55529939,35.9024673,40.44858923,30.5936347,51.33757208,4.88036851,1.021989871,15.76240071,26.3015642,48.83944202,62.37599436,8.111179783,19.84495517,32.17727566,33.10809452,61.63736309,67.96503065,37.09104437,47.61534913,18.53788749,54.85859947,44.97742252,46.4942913,37.80913759,76.52189011,67.23247438,27.34081252,76.24682309,31.55042088,35.45151672,79.55001725,83.44582472,47.13883669,29.42894583,63.9160396,46.2,44.68070322,71.35801935,53.03181202,74.90193801,85.36824692,78.43058069,84.08877323,62.14264991,59.99202711,52.43671168,37.67650045,96.11117959,90.3405241,50.3642971,46.98224923,53.19411797,41.99962687,83.59848487,96.9903855,98.9750061,70.35200698,78.32103061,46.68170077,61.23362168,67.97637719,81.90952988,67.63262026,70.745166,59.44666118,67.9365756,75.21435424,62.07941675,54.93115717,78.96894374,79.59211899,59.2,74.19187901,83.16702432,76.52468158,76.46407547,67.38441187,63.0848805,88.76465814,66.42291236,72.85880591,62.47150161,116.8601679,102.223985,86.96215137,89.07389077,110.3584597,117.815155,121.0433213,103.8423588,107.0117305,88.55096901,98.85968264,85.73756092,67.78437881,103.8,97.78437881,98.33756092,122.8596826,85.55096901,106.4117305,109.8423588,118.0433213,111.815155,73.75845972,109.4738908,104.9621514,88.42398502,97.66016792,92.47150161,94.45880591,82.62291236,104.3646581,92.4848805,67.38441187,89.66407547,75.32468158,66.36702432,65.79187901,85.6,70.59211899,65.76894374,59.73115717,69.87941675,89.01435424,84.1365756,105.6466612,61.745166,100.0326203,96.90952988,48.77637719,67.83362168,54.48170077,102.9210306,66.15200698,85.7750061,90.3903855,51.19848487,43.19962687,86.19411797,48.18224923,38.9642971,50.1405241,77.51117959,83.27650045,44.03671168,67.79202711,62.74264991,69.08877323,47.83058069,57.16824692,59.30193801,30.83181202,32.95801935,71.68070322,68.4,39.9160396,39.02894583,34.53883669,61.84582472,22.55001725,48.05151672,29.15042088,58.24682309,58.54081252,48.63247438,26.72189011,44.40913759,39.2942913,25.77742252,32.05859947,70.13788749,39.81534913,22.09104437,57.76503065,13.03736309,9.108094521,44.77727566,60.64495517,10.51117978,27.57599436,3.839442024,61.1015642,30.16240071,44.82198987,51.68036851
Sample40,129.0774515,11.43897473,27.99982047,-6.440028975,45.51940811,132.0781128,8.436065524,27.39324599,89.94963322,15.50520548,101.4599402,16.21381416,-5.633196945,3.118881846,36.47002452,15.82020408,-0.030607465,18.31756081,42.06467871,50.21071489,57.75563677,44.29941051,31.44200089,43.78337132,18.32348371,52.26229844,13.59977427,66.13586822,62.87053557,38.60372968,51.53540196,48.86550173,63.59397612,63.92076998,70.24582574,37.56908327,48.09047976,27.40994961,60.72742421,22.64283182,37.9560974,39.46714243,76.3758847,47.2822381,54.78611245,42.48741321,72.18604127,70.0818927,85.37485842,76.66482398,39.15166919,29.83526781,60.71548721,44.79218798,87.66522353,42.3344397,58.19967427,79.46075653,35.91750675,75.16973568,87.41724394,67.25982149,51.29724696,43.72928701,54.15569563,69.37621344,91.79056688,86.59846746,87.9996109,97.19367628,75.78032517,48.95920066,93.52992646,58.89210592,78.24532109,98.18913172,63.52307431,84.64666118,98.55937957,80.06069078,75.35002945,94.02680285,95.29039042,100.7401434,66.5753845,62.99540843,83.99948187,98.38684438,105.5567095,65.90826651,94.04068207,89.75310334,115.4446609,81.71447291,115.7616493,66.9852973,88.38452737,110.9584597,85.50623159,75.02700505,81.31997522,106.1843788,83.01950284,85.02469319,88.79936306,65.54300078,71.055177,78.93555087,80.18387516,89.2,87.98387516,96.33555087,67.455177,98.54300078,97.19936306,115.6246932,104.0195028,100.1843788,90.31997522,70.82700505,86.70623159,111.5584597,79.38452737,106.5852973,96.56164928,99.71447291,75.84466094,109.5531033,103.6406821,94.10826651,106.7567095,63.58684438,61.19948187,113.9954084,105.5753845,77.94014335,58.09039042,108.4268029,81.35002945,108.2606908,55.95937957,58.24666118,54.52307431,101.7891317,51.24532109,51.69210592,67.72992646,98.75920066,104.5803252,51.59367628,50.1996109,100.9984675,62.39056688,48.97621344,64.95569563,49.12928701,81.89724696,39.65982149,82.61724394,47.56973568,60.51750675,56.06075653,92.99967427,69.3344397,64.86522353,75.39218798,39.71548721,41.23526781,53.55166919,84.46482398,85.37485842,49.0818927,40.38604127,54.48741321,26.58611245,27.4822381,34.3758847,73.06714243,40.9560974,38.24283182,19.32742421,70.00994961,75.69047976,72.36908327,30.04582574,19.52076998,54.59397612,35.06550173,54.53540196,58.40372968,64.07053557,46.33586822,7.599774267,43.86229844,61.52348371,53.38337132,51.84200089,2.299410506,22.95563677,24.41071489
Sample41,113.6469151,120.7107498,-3.526054551,-10.96351483,-11.20164834,137.159527,47.11999254,116.8797291,25.03871679,37.39693491,5.354362103,36.9109762,8.466754213,152.6216723,15.17570577,44.92882893,29.68101515,13.83223677,2.78246507,27.13167019,38.87982112,47.62688561,22.7728301,6.317619706,61.26121811,33.40358752,12.14468855,12.48448019,64.42291971,16.75996255,55.49556225,44.42967034,45.36223624,30.69320714,44.22252789,45.75014089,67.07598591,20,27.52211731,20.64226894,31.16038278,63.8763833,47.99019139,68.70172416,57.01089468,63.91761181,58.8217799,28.52329857,66.6220624,61.51796068,66.01087703,44.70068913,74.98726834,83.0704793,55.15017957,75.22621915,65.89844009,81.76667592,91.63075123,43.29048105,92.74567031,92.39611321,74.04159256,67.08187913,62.51673087,65.14589218,94.76909308,55.9860484,44.79645682,50.4,63.1963416,88.58512625,88.76597854,94.93850194,80.10227771,99.4568638,66.00179376,75.1365756,101.0606908,86.77359313,113.2747079,110.9634309,61.23912786,103.3011335,94.34875162,82.38125458,57.19788366,78.19784952,80.58033315,67.34448725,68.48943819,71.41428863,102.5181207,99.4,86.05898034,100.2941093,109.1044346,94.48901116,67.84690938,90.3772234,96.07908047,123.3516506,73.7941564,84.80588292,123.9861873,118.7345081,69.05037314,124.3334072,100.383338,117.8,81.78333796,78.13340724,118.8503731,115.7345081,77.18618735,71.00588292,97.7941564,109.5516506,117.0790805,83.7772234,114.6469094,95.08901116,74.30443455,120.0941093,69.85898034,120.4,116.9181207,109.8142886,100.8894382,109.3444872,99.18033315,79.39784952,57.79788366,98.58125458,103.9487516,105.1011335,97.83912786,112.1634309,62.27470791,60.37359313,93.86069078,87.1365756,71.40179376,98.2568638,77.10227771,73.33850194,107.3659785,63.98512625,75.1963416,73.8,96.39645682,58.9860484,52.76909308,88.54589218,50.51673087,82.08187913,53.64159256,89.39611321,40.54567031,69.69048105,73.03075123,61.36667592,57.49844009,66.22621915,87.55017957,32.0704793,32.98726834,47.70068913,33.01087703,63.91796068,37.8220624,55.52329857,44.4217799,82.51761181,32.41089468,45.90172416,71.39019139,30.2763833,62.96038278,25.44226894,69.52211731,68.6,68.27598591,37.95014089,37.02252789,30.09320714,38.76223624,66.02967034,38.09556225,27.55996255,38.62291971,41.28448019,63.74468855,58.00358752,24.06121811,14.71761971,50.9728301,25.42688561,52.07982112,39.73167019
Sample42,32.60815632,1.174242681,130.3397276,104.9045952,43.66882907,41.03241227,20.9953272,132.1575557,-5.280921199,149.6798771,127.8399302,14.39921722,24.95771634,36.71540497,11.27225967,41.62825609,53.38336898,26.73757208,42.69083814,21.4431388,55.99444461,48.54472492,22.49394786,38.44208024,15.38908752,20.53493375,8.879581439,66.82299154,33.56512335,38.1059344,27.6453804,39.98341511,44.51999028,16.05505547,34.98855803,46.72044288,50.05065245,71.37912652,52.50580204,52.83061304,66.3534904,31.27436169,69.39315101,24.70977875,46.0241614,58.33621132,50.24583646,36.15294017,34.65742084,81.75917167,74.85808034,40.95402865,74.24689218,33.7365399,67.02283377,43.30562832,92.78477013,70.26009741,92.73143942,83.99861593,97.46143662,55.71970043,44.57319491,68.8216955,79.86496474,96.90275149,56.93479008,66.76079938,78.98048188,91.79352269,75.19958848,70.59832639,62.38936291,60.17230267,65.14672729,59.91219406,99.66823473,76.41435424,103.5500294,55.67470791,91.78780669,60.68871126,57.17677449,77.05131581,67.51162056,110.1569396,89.78648895,116.7994506,86.19497242,114.9721701,96.33012835,80.06790367,103.9845274,87.67900968,107.3503446,68.19751562,98.01950284,99.01529035,68.78387516,105.7242767,108.4355471,85.31678209,118.5671322,124.1858142,122.5721221,84.92543766,74.84524053,104.9311163,66.58276374,114,113.9827637,110.9311163,106.0452405,115.5254377,82.37212206,80.98581421,117.3671322,67.91678209,68.2355471,72.1242767,74.18387516,98.41529035,99.81950284,108.3975156,82.75034457,84.07900968,118.3845274,99.26790367,108.3301284,116.1721701,103.5949724,87.99945055,75.38648895,89.15693955,88.51162056,61.45131581,60.77677449,58.28871126,91.78780669,82.67470791,65.15002945,83.61435424,61.86823473,78.51219406,86.14672729,61.97230267,106.1893629,92.79832639,74.59958848,67.19352269,101.1804819,54.76079938,88.73479008,77.10275149,96.06496474,74.8216955,58.97319491,39.51970043,47.66143662,78.59861593,81.93143942,59.46009741,47.78477013,88.90562832,61.62283377,75.7365399,43.64689218,69.15402865,46.65808034,60.75917167,69.45742084,68.55294017,73.04583646,74.53621132,37.0241614,79.30977875,43.59315101,72.07436169,44.1534904,39.03061304,58.50580204,50.37912652,68.65065245,43.72044288,50.58855803,51.45505547,28.31999028,65.78341511,69.0453804,15.3059344,67.16512335,46.42299154,20.87958144,39.13493375,57.38908752,34.84208024,34.49394786,59.34472492,42.79444461,23.8431388
Sample43,101.6611178,97.22939455,35.39710673,30.96423941,26.53077713,1.096703857,24.26200302,133.6266574,39.99064927,42.75396011,20.91657082,26.67846155,28.83961173,37,2.559604201,32.91840132,14.67636745,19.23347776,52.58970644,21.74502666,41.89941051,29.05282896,4.805251792,16.55664756,21.10698351,26.85622552,38.00433801,33.55128391,57.89702456,48.6415196,61.58472693,24.72660258,31.66710062,18.20617307,33.54376976,46.47983822,24.61432356,57.34716834,28.27831239,40.0076927,46.33524324,22.06089476,45.18457464,77.90620668,51.22571088,83.94300321,50.05799539,75.57059459,82.48070322,68.38821857,89.69303253,38.39503125,32.69409476,82.19009663,65.6829035,59.3723747,92.65836172,43.14070776,94.41924717,51.49380487,96.76419576,82.63022404,74.49168253,93.34835193,93.6,46.44638076,95.88723356,53.52228214,49.55123365,56.37377754,77.58958446,91.59830512,61.79956897,84.792983,57.37813034,92.95456891,52.92182998,112.4794167,94.02680285,76.16343094,63.68871126,66.20202025,114.9026993,90.99005365,103.6633512,107.9218222,72.56465814,75.59101237,69,118.7906989,83.96215137,73.11336605,101.8433213,112.550969,73.43523965,100.2950483,108.5293019,76.53690758,95.51678209,115.0678625,123.1891177,121.6795604,115.9382606,98.76435787,118.1570747,87.11572875,93.83974432,80.7286623,120.9821485,76,96.98214855,108.3286623,85.43974432,68.51572875,125.9570747,102.9643579,98.53826062,120.4795604,72.18911766,83.86786251,90.11678209,67.53690758,64.12930192,102.6950483,86.63523965,112.550969,85.04332129,77.31336605,89.36215137,119.9906989,68.4,91.19101237,64.76465814,74.32182217,75.46335124,64.59005365,79.50269932,98.00202025,55.88871126,58.76343094,106.0268029,83.67941675,78.72182998,53.95456891,56.17813034,103.992983,101.399569,102.9983051,106.9895845,94.17377754,96.35123365,98.52228214,45.48723356,73.44638076,60,54.34835193,59.49168253,50.23022404,65.56419576,52.69380487,78.81924717,79.14070776,54.25836172,89.9723747,38.0829035,42.59009663,89.69409476,60.59503125,39.29303253,87.58821857,86.08070322,80.37059459,26.65799539,60.54300321,42.22571088,53.30620668,56.58457464,41.86089476,30.73524324,32.8076927,47.47831239,24.94716834,34.21432356,30.27983822,46.74376976,57.80617307,26.26710062,54.72660258,62.18472693,41.4415196,12.89702456,55.75128391,10.40433801,19.65622552,43.30698351,30.35664756,17.40525179,17.65282896,48.49941051,60.14502666
